show_id,movie_id,theater_id,screen_id,show_date,start_time,price_per_ticket,available_seats,,
SH_8771,MV_2730,TH_486,SC_201,2024-11-08,15:30:00,484.31,52,,
SH_8772,MV_5323,TH_449,SC_902,2025-03-16,18:00:00,336.22,128,,
SH_8773,MV_9765,TH_376,SC_932,2023-07-21,18:00:00,370.89,180,,
SH_8774,MV_7316,TH_235,SC_605,2025-05-26,22:30:00,200.65,115,,
SH_8775,MV_1362,TH_443,SC_988,2023-03-26,17:00:00,480.04,88,,
SH_8776,MV_7609,TH_42,SC_938,2024-06-01,20:45:00,206.84,197,,
SH_8777,MV_4794,TH_177,SC_556,2024-01-09,18:30:00,433.93,199,,
SH_8778,MV_3265,TH_496,SC_118,2025-08-10,17:00:00,277.12,107,,
SH_8779,MV_1822,TH_306,SC_853,2023-07-07,19:30:00,406.14,120,,
SH_8780,MV_9940,TH_177,SC_114,2025-06-20,10:00:00,423.85,122,,
SH_8781,MV_2298,TH_164,SC_670,2025-04-14,22:00:00,412.92,145,,
SH_8782,MV_5957,TH_457,SC_239,2023-07-13,19:00:00,223.71,156,,
SH_8783,MV_1636,TH_352,SC_521,2024-10-04,14:30:00,255.59,77,,
SH_8784,MV_4571,TH_468,SC_901,2023-01-12,13:15:00,314.26,72,,
SH_8785,MV_212,TH_98,SC_506,2025-07-05,12:30:00,494.3,54,,
SH_8786,MV_9812,TH_162,SC_161,2025-10-10,20:45:00,431.86,174,,
SH_8787,MV_1638,TH_47,SC_708,2024-02-06,20:15:00,468.2,55,,
SH_8788,MV_6815,TH_280,SC_456,2023-07-04,16:45:00,494.83,74,,
SH_8789,MV_9716,TH_440,SC_200,2025-05-24,15:45:00,156.06,118,,
SH_8790,MV_9826,TH_350,SC_757,2025-06-09,11:45:00,369.48,172,,
SH_8791,MV_81,TH_263,SC_518,2025-04-05,13:00:00,458.28,160,,
SH_8792,MV_1890,TH_250,SC_163,2023-10-22,21:30:00,354.83,149,,
SH_8793,MV_9935,TH_151,SC_925,2024-07-17,19:15:00,260.16,194,,
SH_8794,MV_8841,TH_150,SC_520,2023-01-05,18:30:00,322.33,108,,
SH_8795,MV_4363,TH_197,SC_182,2025-08-30,21:00:00,469.68,131,,
SH_8796,MV_3403,TH_438,SC_222,2025-03-19,19:30:00,401.4,166,,
SH_8797,MV_9128,TH_248,SC_469,2025-03-06,10:15:00,324.05,50,,
SH_8798,MV_3687,TH_96,SC_80,2023-10-12,22:45:00,437.76,104,,
SH_8799,MV_201,TH_369,SC_71,2025-09-24,22:30:00,234.91,183,,
SH_8800,MV_2954,TH_90,SC_61,2025-01-11,11:30:00,357.52,155,,
SH_8801,MV_8620,TH_286,SC_564,2024-08-19,22:30:00,207.3,102,,
SH_8802,MV_152,TH_6,SC_383,2025-12-21,11:15:00,395.46,123,,
SH_8803,MV_6781,TH_377,SC_217,2025-06-20,14:00:00,249.6,184,,
SH_8804,MV_2229,TH_179,SC_470,2023-08-11,17:15:00,228.91,141,,
SH_8805,MV_9300,TH_214,SC_620,2024-12-02,13:00:00,195.55,157,,
SH_8806,MV_980,TH_271,SC_915,2023-12-12,17:30:00,311.93,77,,
SH_8807,MV_8509,TH_220,SC_163,2025-11-02,13:45:00,293.46,129,,
SH_8808,MV_9471,TH_268,SC_608,2025-06-23,16:00:00,435.01,50,,
SH_8809,MV_7428,TH_42,SC_416,2024-11-01,10:30:00,178.54,91,,
SH_8810,MV_6727,TH_351,SC_789,2025-09-20,14:15:00,165.12,192,,
SH_8811,MV_1936,TH_419,SC_694,2024-02-29,13:15:00,324.71,192,,
SH_8812,MV_9650,TH_391,SC_978,2025-01-22,19:15:00,456.27,61,,
SH_8813,MV_4146,TH_149,SC_82,2024-02-22,15:15:00,424.4,195,,
SH_8814,MV_9655,TH_201,SC_388,2025-10-09,17:45:00,335.41,75,,
SH_8815,MV_558,TH_216,SC_949,2025-08-31,11:45:00,192.65,172,,
SH_8816,MV_7099,TH_410,SC_456,2024-03-11,15:30:00,349.42,102,,
SH_8817,MV_2042,TH_315,SC_492,2024-04-01,21:00:00,253.76,195,,
SH_8818,MV_5392,TH_495,SC_866,2023-05-06,12:15:00,415.98,129,,
SH_8819,MV_877,TH_60,SC_6,2024-03-05,10:30:00,323.51,126,,
SH_8820,MV_5181,TH_249,SC_383,2025-09-21,16:15:00,271.62,58,,
SH_8821,MV_6898,TH_70,SC_274,2024-11-24,21:45:00,426.51,180,,
SH_8822,MV_8525,TH_108,SC_220,2025-11-19,21:15:00,222.26,130,,
SH_8823,MV_2778,TH_175,SC_15,2025-02-12,11:30:00,365.83,93,,
SH_8824,MV_1531,TH_237,SC_975,2024-02-01,10:15:00,289.35,56,,
SH_8825,MV_9653,TH_453,SC_618,2025-03-06,22:45:00,345.79,90,,
SH_8826,MV_6650,TH_17,SC_886,2024-07-02,16:00:00,226.81,77,,
SH_8827,MV_1671,TH_10,SC_665,2025-10-12,19:45:00,164.47,161,,
SH_8828,MV_8654,TH_32,SC_994,2023-01-10,18:30:00,402.63,56,,
SH_8829,MV_6452,TH_426,SC_194,2025-03-17,18:30:00,479.95,197,,
SH_8830,MV_8165,TH_167,SC_911,2024-05-09,14:15:00,325.83,183,,
SH_8831,MV_9281,TH_298,SC_48,2023-07-08,11:00:00,499.27,191,,
SH_8832,MV_4618,TH_16,SC_577,2025-06-13,15:15:00,268.61,145,,
SH_8833,MV_3551,TH_47,SC_476,2025-03-19,13:15:00,463.3,66,,
SH_8834,MV_436,TH_127,SC_819,2025-08-05,18:45:00,337.57,135,,
SH_8835,MV_756,TH_237,SC_825,2023-02-16,15:45:00,348.35,170,,
SH_8836,MV_5094,TH_68,SC_256,2023-03-06,11:30:00,499.25,79,,
SH_8837,MV_1321,TH_338,SC_281,2024-10-20,18:15:00,490.37,137,,
SH_8838,MV_476,TH_207,SC_854,2024-12-27,15:00:00,380.17,155,,
SH_8839,MV_7728,TH_312,SC_269,2024-01-06,21:45:00,217.06,50,,
SH_8840,MV_8087,TH_22,SC_636,2024-11-06,21:00:00,479.28,97,,
SH_8841,MV_9611,TH_489,SC_880,2024-02-28,21:00:00,296.73,160,,
SH_8842,MV_9806,TH_424,SC_807,2025-11-23,12:30:00,297.83,95,,
SH_8843,MV_871,TH_296,SC_205,2024-01-11,21:45:00,336.68,125,,
SH_8844,MV_9816,TH_384,SC_33,2024-03-17,14:00:00,251.47,97,,
SH_8845,MV_3642,TH_436,SC_376,2023-07-17,15:45:00,254.91,88,,
SH_8846,MV_4291,TH_192,SC_350,2025-06-27,22:30:00,478.6,101,,
SH_8847,MV_4326,TH_318,SC_185,2023-07-09,16:30:00,418.39,88,,
SH_8848,MV_4130,TH_293,SC_513,2023-06-10,19:45:00,209.9,121,,
SH_8849,MV_1019,TH_60,SC_653,2023-11-04,13:00:00,495.93,169,,
SH_8850,MV_1351,TH_169,SC_55,2024-08-09,12:15:00,380.53,54,,
SH_8851,MV_4419,TH_56,SC_212,2024-02-29,19:15:00,485.77,143,,
SH_8852,MV_415,TH_382,SC_619,2024-02-21,21:15:00,491.54,68,,
SH_8853,MV_3256,TH_64,SC_826,2024-05-04,12:30:00,215.65,52,,
SH_8854,MV_3668,TH_329,SC_761,2024-11-11,22:15:00,406.94,191,,
SH_8855,MV_5557,TH_275,SC_62,2025-03-27,22:15:00,495.09,125,,
SH_8856,MV_8260,TH_13,SC_811,2023-01-18,22:45:00,378.19,98,,
SH_8857,MV_3765,TH_99,SC_33,2024-04-15,21:45:00,198.81,133,,
SH_8858,MV_1674,TH_92,SC_577,2024-07-10,17:15:00,230.22,149,,
SH_8859,MV_3104,TH_437,SC_641,2025-11-18,14:45:00,232.44,191,,
SH_8860,MV_115,TH_276,SC_217,2025-01-15,14:30:00,190.07,144,,
SH_8861,MV_2009,TH_281,SC_262,2024-03-07,12:45:00,180.48,107,,
SH_8862,MV_4623,TH_259,SC_922,2025-02-23,19:15:00,467.96,119,,
SH_8863,MV_4195,TH_254,SC_928,2024-03-27,21:15:00,399.74,157,,
SH_8864,MV_3713,TH_300,SC_827,2023-10-15,17:00:00,191.63,128,,
SH_8865,MV_2658,TH_435,SC_773,2025-02-11,16:30:00,173.54,105,,
SH_8866,MV_1937,TH_197,SC_857,2025-11-29,22:00:00,204.59,141,,
SH_8867,MV_6238,TH_139,SC_642,2023-03-14,10:15:00,290.62,148,,
SH_8868,MV_6233,TH_309,SC_938,2025-04-13,10:30:00,278.04,81,,
SH_8869,MV_4973,TH_139,SC_664,2023-06-19,12:45:00,212.28,68,,
SH_8870,MV_2528,TH_227,SC_797,2023-11-20,15:15:00,152.88,170,,
SH_8871,MV_4457,TH_130,SC_880,2024-03-12,12:15:00,415.74,181,,
SH_8872,MV_3098,TH_276,SC_132,2023-07-27,12:00:00,360.6,63,,
SH_8873,MV_8155,TH_145,SC_568,2023-09-20,14:30:00,199.64,151,,
SH_8874,MV_1697,TH_338,SC_206,2023-11-01,16:15:00,468.91,118,,
SH_8875,MV_5436,TH_252,SC_324,2024-07-06,16:30:00,279.48,193,,
SH_8876,MV_7558,TH_137,SC_225,2025-05-12,17:30:00,162.62,165,,
SH_8877,MV_4465,TH_333,SC_855,2024-10-30,13:15:00,338.74,104,,
SH_8878,MV_434,TH_223,SC_442,2023-01-28,12:45:00,387.28,66,,
SH_8879,MV_4510,TH_164,SC_435,2024-08-20,18:15:00,271.87,184,,
SH_8880,MV_9520,TH_425,SC_10,2023-05-16,13:30:00,296.12,108,,
SH_8881,MV_3366,TH_482,SC_916,2023-11-16,16:45:00,346.5,120,,
SH_8882,MV_4911,TH_159,SC_480,2023-02-23,21:00:00,210.36,152,,
SH_8883,MV_9822,TH_390,SC_519,2024-06-28,19:15:00,299.42,98,,
SH_8884,MV_6678,TH_424,SC_456,2025-02-23,18:45:00,298.02,140,,
SH_8885,MV_3181,TH_99,SC_17,2023-01-19,12:15:00,392.05,130,,
SH_8886,MV_5323,TH_42,SC_215,2023-08-03,12:30:00,376.45,115,,
SH_8887,MV_7955,TH_26,SC_255,2024-04-17,10:45:00,152.22,96,,
SH_8888,MV_6213,TH_436,SC_895,2025-12-21,14:00:00,192.3,118,,
SH_8889,MV_497,TH_341,SC_592,2025-11-08,18:00:00,464.03,167,,
SH_8890,MV_8798,TH_176,SC_100,2024-02-25,12:30:00,422.83,55,,
SH_8891,MV_9184,TH_264,SC_840,2025-08-20,12:15:00,211.33,83,,
SH_8892,MV_4947,TH_293,SC_565,2025-10-23,18:30:00,156.51,51,,
SH_8893,MV_429,TH_133,SC_344,2025-01-07,21:30:00,184.87,76,,
SH_8894,MV_7773,TH_489,SC_337,2025-08-02,22:00:00,422.95,98,,
SH_8895,MV_8988,TH_490,SC_547,2024-07-02,13:00:00,474.93,81,,
SH_8896,MV_6190,TH_179,SC_159,2025-09-11,22:00:00,170.49,56,,
SH_8897,MV_8794,TH_121,SC_861,2025-07-05,14:30:00,168.38,145,,
SH_8898,MV_7681,TH_208,SC_997,2023-05-15,15:15:00,244.39,79,,
SH_8899,MV_6654,TH_134,SC_771,2025-04-30,16:15:00,188.41,142,,
SH_8900,MV_8940,TH_143,SC_420,2024-04-03,15:30:00,333.42,155,,
SH_8901,MV_411,TH_260,SC_844,2023-09-06,21:15:00,264.47,153,,
SH_8902,MV_7717,TH_298,SC_747,2024-07-31,16:30:00,192.59,64,,
SH_8903,MV_2242,TH_214,SC_263,2023-08-12,10:30:00,457.43,171,,
SH_8904,MV_1581,TH_445,SC_237,2024-02-19,21:45:00,362.31,197,,
SH_8905,MV_767,TH_371,SC_784,2023-04-24,14:30:00,359.52,137,,
SH_8906,MV_9925,TH_434,SC_985,2023-10-25,17:30:00,159.24,156,,
SH_8907,MV_2258,TH_289,SC_272,2023-12-10,12:15:00,428.16,62,,
SH_8908,MV_7127,TH_106,SC_91,2025-08-11,18:30:00,246.13,72,,
SH_8909,MV_3084,TH_310,SC_177,2025-05-19,20:30:00,460.47,113,,
SH_8910,MV_3325,TH_233,SC_604,2025-12-08,18:30:00,234.47,130,,
SH_8911,MV_9683,TH_282,SC_505,2024-07-12,10:15:00,379.31,188,,
SH_8912,MV_346,TH_255,SC_69,2024-12-30,17:30:00,429.91,159,,
SH_8913,MV_1083,TH_255,SC_832,2024-02-08,21:00:00,478.84,107,,
SH_8914,MV_8598,TH_48,SC_715,2023-07-21,16:15:00,188,57,,
SH_8915,MV_2016,TH_120,SC_294,2023-01-16,17:45:00,344.12,139,,
SH_8916,MV_9817,TH_43,SC_217,2025-03-23,16:30:00,410.9,163,,
SH_8917,MV_2252,TH_478,SC_420,2023-09-07,19:45:00,362.83,160,,
SH_8918,MV_7807,TH_351,SC_422,2025-04-22,12:30:00,257.94,197,,
SH_8919,MV_6687,TH_432,SC_767,2025-01-26,15:30:00,485.66,193,,
SH_8920,MV_5430,TH_120,SC_331,2023-03-15,10:45:00,177.06,52,,
SH_8921,MV_9627,TH_75,SC_476,2024-10-19,12:45:00,324.29,59,,
SH_8922,MV_1236,TH_451,SC_908,2024-01-08,12:30:00,411.35,178,,
SH_8923,MV_865,TH_433,SC_980,2025-12-18,19:15:00,464.09,109,,
SH_8924,MV_1937,TH_91,SC_135,2025-10-19,14:00:00,433.84,96,,
SH_8925,MV_7077,TH_465,SC_549,2024-07-10,11:15:00,240.59,136,,
SH_8926,MV_7803,TH_96,SC_205,2025-03-25,17:45:00,177.4,127,,
SH_8927,MV_3256,TH_395,SC_991,2025-10-12,12:30:00,468.3,94,,
SH_8928,MV_9720,TH_11,SC_417,2024-04-21,11:30:00,175.15,56,,
SH_8929,MV_4206,TH_147,SC_416,2024-12-16,18:45:00,404.2,52,,
SH_8930,MV_7786,TH_69,SC_978,2023-02-26,21:30:00,366.57,178,,
SH_8931,MV_4549,TH_419,SC_118,2023-06-01,19:45:00,413.42,94,,
SH_8932,MV_2251,TH_39,SC_215,2023-12-15,17:00:00,327.89,183,,
SH_8933,MV_2855,TH_348,SC_758,2024-03-23,19:15:00,232.52,88,,
SH_8934,MV_4246,TH_281,SC_907,2023-10-19,15:15:00,156.34,71,,
SH_8935,MV_8818,TH_94,SC_282,2024-11-10,15:45:00,156.84,113,,
SH_8936,MV_962,TH_323,SC_26,2025-05-08,20:00:00,340.64,181,,
SH_8937,MV_6176,TH_142,SC_940,2023-05-06,12:00:00,435.68,128,,
SH_8938,MV_8570,TH_61,SC_143,2023-02-06,13:15:00,475.56,113,,
SH_8939,MV_8329,TH_76,SC_470,2024-11-12,21:15:00,470.52,60,,
SH_8940,MV_9475,TH_228,SC_135,2023-02-22,17:45:00,400.28,109,,
SH_8941,MV_8775,TH_17,SC_645,2024-02-24,18:45:00,456.92,170,,
SH_8942,MV_5366,TH_435,SC_83,2023-07-06,20:00:00,349.97,117,,
SH_8943,MV_4047,TH_119,SC_267,2023-04-06,13:45:00,322.37,77,,
SH_8944,MV_8035,TH_495,SC_373,2025-05-18,19:45:00,260.59,85,,
SH_8945,MV_5340,TH_109,SC_432,2024-12-12,12:45:00,250.09,78,,
SH_8946,MV_6904,TH_326,SC_94,2024-08-03,17:00:00,203.14,157,,
SH_8947,MV_1512,TH_272,SC_165,2024-02-23,20:00:00,429.17,71,,
SH_8948,MV_7724,TH_29,SC_478,2024-10-23,14:00:00,489.59,70,,
SH_8949,MV_3469,TH_242,SC_139,2025-06-09,22:45:00,474.38,97,,
SH_8950,MV_553,TH_230,SC_101,2024-06-23,18:15:00,413.56,165,,
SH_8951,MV_7872,TH_31,SC_972,2025-12-23,13:00:00,252.49,123,,
SH_8952,MV_1993,TH_441,SC_343,2025-10-26,12:45:00,458.27,69,,
SH_8953,MV_3348,TH_56,SC_936,2024-03-18,18:30:00,328.03,67,,
SH_8954,MV_2432,TH_176,SC_269,2023-11-23,18:30:00,181.32,80,,
SH_8955,MV_4500,TH_356,SC_699,2025-10-22,22:00:00,217.26,56,,
SH_8956,MV_2730,TH_350,SC_460,2024-05-21,17:00:00,329.75,59,,
SH_8957,MV_4187,TH_500,SC_290,2024-10-20,19:00:00,174.17,150,,
SH_8958,MV_3367,TH_358,SC_446,2025-03-17,21:30:00,182.91,100,,
SH_8959,MV_4963,TH_263,SC_539,2024-07-18,12:00:00,160.53,120,,
SH_8960,MV_2082,TH_48,SC_27,2024-09-27,17:45:00,248.76,81,,
SH_8961,MV_9557,TH_403,SC_830,2023-01-18,19:30:00,497.97,126,,
SH_8962,MV_8121,TH_282,SC_12,2023-06-20,13:00:00,338.89,84,,
SH_8963,MV_4031,TH_412,SC_105,2025-05-08,14:30:00,380.33,182,,
SH_8964,MV_3269,TH_461,SC_419,2024-10-14,22:15:00,204.19,94,,
SH_8965,MV_6079,TH_227,SC_498,2024-01-01,13:15:00,209.69,136,,
SH_8966,MV_6066,TH_355,SC_862,2023-10-12,17:00:00,251.77,180,,
SH_8967,MV_1683,TH_361,SC_349,2023-12-18,15:15:00,376.38,185,,
SH_8968,MV_2959,TH_500,SC_949,2024-05-31,11:00:00,178.76,62,,
SH_8969,MV_8577,TH_126,SC_412,2024-08-25,17:00:00,440.95,137,,
SH_8970,MV_5758,TH_222,SC_137,2024-11-18,21:30:00,163.66,148,,
SH_8971,MV_1558,TH_154,SC_58,2025-08-12,13:15:00,370.99,196,,
SH_8972,MV_5441,TH_388,SC_175,2023-11-11,14:00:00,240.47,124,,
SH_8973,MV_3859,TH_43,SC_773,2025-06-24,18:45:00,464.28,191,,
SH_8974,MV_8229,TH_335,SC_480,2024-03-05,19:30:00,164.33,117,,
SH_8975,MV_4435,TH_356,SC_776,2025-01-31,13:45:00,189.43,194,,
SH_8976,MV_4673,TH_83,SC_994,2025-03-08,10:45:00,281.89,124,,
SH_8977,MV_1889,TH_327,SC_962,2024-07-09,19:45:00,172.81,167,,
SH_8978,MV_9730,TH_116,SC_610,2023-05-28,16:30:00,441.5,164,,
SH_8979,MV_411,TH_344,SC_677,2025-05-16,22:00:00,186.18,150,,
SH_8980,MV_6015,TH_109,SC_146,2024-02-21,10:30:00,408.77,50,,
SH_8981,MV_7909,TH_300,SC_244,2023-01-15,18:45:00,411.86,174,,
SH_8982,MV_4219,TH_197,SC_446,2024-02-22,22:30:00,441.3,128,,
SH_8983,MV_7319,TH_133,SC_667,2024-04-21,16:00:00,440.11,79,,
SH_8984,MV_8505,TH_299,SC_750,2025-09-20,12:30:00,418.77,180,,
SH_8985,MV_5145,TH_188,SC_396,2024-01-17,15:15:00,250.45,109,,
SH_8986,MV_8234,TH_78,SC_395,2025-09-09,22:00:00,176.11,137,,
SH_8987,MV_9845,TH_185,SC_325,2025-01-29,22:15:00,297.41,98,,
SH_8988,MV_1177,TH_359,SC_251,2025-12-03,19:45:00,319.66,81,,
SH_8989,MV_2802,TH_314,SC_711,2024-02-18,13:45:00,299.15,71,,
SH_8990,MV_9705,TH_466,SC_551,2025-04-18,13:15:00,436.58,90,,
SH_8991,MV_3096,TH_202,SC_135,2025-06-01,21:30:00,184.87,85,,
SH_8992,MV_1185,TH_183,SC_861,2023-01-28,16:15:00,211.72,127,,
SH_8993,MV_5650,TH_318,SC_104,2024-06-20,10:15:00,362.29,164,,
SH_8994,MV_6091,TH_82,SC_694,2025-02-25,19:30:00,393.99,138,,
SH_8995,MV_7963,TH_151,SC_675,2025-07-21,17:00:00,430.96,86,,
SH_8996,MV_53,TH_92,SC_453,2024-03-31,18:30:00,477.49,132,,
SH_8997,MV_8538,TH_148,SC_438,2025-07-04,13:30:00,482.51,170,,
SH_8998,MV_3769,TH_57,SC_672,2023-07-13,13:45:00,401.6,188,,
SH_8999,MV_8649,TH_134,SC_589,2024-05-03,12:15:00,349.53,168,,
SH_9000,MV_3292,TH_307,SC_620,2023-04-09,21:45:00,362.42,126,,
SH_9001,MV_4627,TH_397,SC_492,2024-12-27,17:30:00,275.4,187,,
SH_9002,MV_9663,TH_261,SC_129,2024-10-01,20:30:00,286.12,119,,
SH_9003,MV_8497,TH_486,SC_952,2023-04-17,22:45:00,238.41,133,,
SH_9004,MV_3841,TH_263,SC_207,2025-09-16,11:15:00,179.54,180,,
SH_9005,MV_6285,TH_14,SC_208,2024-09-08,20:45:00,188.01,147,,
SH_9006,MV_5746,TH_289,SC_878,2023-10-12,18:30:00,448.49,143,,
SH_9007,MV_4985,TH_8,SC_560,2025-11-22,13:15:00,312.78,190,,
SH_9008,MV_9791,TH_434,SC_230,2025-03-26,15:15:00,161.26,184,,
SH_9009,MV_9111,TH_497,SC_159,2024-07-28,15:00:00,179.84,54,,
SH_9010,MV_25,TH_234,SC_447,2025-08-12,10:45:00,271.91,80,,
SH_9011,MV_6624,TH_171,SC_511,2023-05-11,20:15:00,185.55,138,,
SH_9012,MV_6703,TH_381,SC_688,2023-07-16,11:45:00,383.82,169,,
SH_9013,MV_7199,TH_1,SC_892,2025-07-11,13:00:00,181.16,84,,
SH_9014,MV_5100,TH_417,SC_968,2025-07-27,11:45:00,182.51,151,,
SH_9015,MV_4706,TH_160,SC_69,2025-12-27,16:00:00,320.21,179,,
SH_9016,MV_3277,TH_152,SC_987,2024-08-13,22:45:00,315.72,61,,
SH_9017,MV_4786,TH_402,SC_330,2024-06-04,12:30:00,396.06,76,,
SH_9018,MV_3429,TH_104,SC_200,2023-04-06,20:45:00,155.5,169,,
SH_9019,MV_6733,TH_75,SC_440,2025-09-08,19:00:00,313.07,161,,
SH_9020,MV_7750,TH_472,SC_102,2025-07-27,16:15:00,457.72,102,,
SH_9021,MV_8745,TH_343,SC_898,2025-07-17,15:45:00,177.89,145,,
SH_9022,MV_4122,TH_460,SC_40,2023-02-05,12:15:00,384.08,141,,
SH_9023,MV_2855,TH_159,SC_991,2024-04-02,11:30:00,232.13,152,,
SH_9024,MV_7321,TH_334,SC_394,2023-10-27,17:15:00,279.37,72,,
SH_9025,MV_3652,TH_261,SC_380,2023-11-09,21:15:00,396.39,77,,
SH_9026,MV_1245,TH_498,SC_121,2025-05-08,11:45:00,260.53,198,,
SH_9027,MV_2473,TH_180,SC_983,2023-09-12,12:00:00,161.06,152,,
SH_9028,MV_2813,TH_5,SC_797,2023-05-07,13:00:00,478.19,64,,
SH_9029,MV_959,TH_41,SC_573,2024-05-03,19:30:00,270.06,180,,
SH_9030,MV_8218,TH_283,SC_480,2023-11-19,16:30:00,429.57,152,,
SH_9031,MV_1231,TH_12,SC_844,2024-06-01,22:00:00,477.27,184,,
SH_9032,MV_432,TH_37,SC_431,2023-11-05,22:00:00,364.06,186,,
SH_9033,MV_2049,TH_231,SC_282,2023-05-22,16:15:00,345.96,115,,
SH_9034,MV_2162,TH_312,SC_697,2025-02-24,14:15:00,228.99,193,,
SH_9035,MV_3282,TH_461,SC_615,2025-10-05,21:15:00,477.98,157,,
SH_9036,MV_5711,TH_12,SC_139,2024-11-12,14:30:00,482.22,148,,
SH_9037,MV_3696,TH_167,SC_284,2024-03-10,13:30:00,349.99,90,,
SH_9038,MV_1477,TH_470,SC_361,2025-09-18,22:45:00,155.97,194,,
SH_9039,MV_6437,TH_377,SC_318,2023-07-28,17:30:00,208.19,145,,
SH_9040,MV_2210,TH_371,SC_153,2025-06-10,13:45:00,400.97,89,,
SH_9041,MV_3864,TH_22,SC_459,2024-03-15,14:00:00,418.48,151,,
SH_9042,MV_6199,TH_437,SC_775,2023-08-24,21:15:00,322.44,136,,
SH_9043,MV_4023,TH_403,SC_813,2023-05-12,20:45:00,473.65,102,,
SH_9044,MV_2867,TH_217,SC_940,2025-04-11,11:45:00,198.43,70,,
SH_9045,MV_3747,TH_201,SC_592,2025-02-02,22:30:00,277.44,95,,
SH_9046,MV_5371,TH_386,SC_50,2023-03-14,16:45:00,384.51,65,,
SH_9047,MV_1873,TH_482,SC_610,2024-12-10,19:45:00,177.68,198,,
SH_9048,MV_6172,TH_135,SC_815,2025-02-17,13:45:00,468,188,,
SH_9049,MV_4687,TH_335,SC_834,2023-01-21,14:00:00,231.91,155,,
SH_9050,MV_3908,TH_262,SC_505,2025-06-21,14:30:00,364.29,86,,
SH_9051,MV_9600,TH_159,SC_128,2025-06-19,14:15:00,158.94,123,,
SH_9052,MV_4037,TH_367,SC_468,2023-01-21,14:45:00,257.68,151,,
SH_9053,MV_132,TH_129,SC_717,2025-12-24,20:15:00,488.22,140,,
SH_9054,MV_4197,TH_434,SC_603,2024-01-24,15:15:00,188.71,135,,
SH_9055,MV_2045,TH_344,SC_774,2023-06-29,14:15:00,163.62,175,,
SH_9056,MV_4892,TH_286,SC_489,2025-03-10,16:15:00,484.43,81,,
SH_9057,MV_6311,TH_237,SC_436,2023-12-06,15:30:00,433.46,81,,
SH_9058,MV_6830,TH_444,SC_380,2025-05-23,15:30:00,174.21,148,,
SH_9059,MV_4625,TH_375,SC_95,2025-04-19,22:15:00,410.46,174,,
SH_9060,MV_6950,TH_198,SC_902,2023-03-01,14:45:00,463.75,124,,
SH_9061,MV_5090,TH_106,SC_50,2025-05-18,19:30:00,423.31,127,,
SH_9062,MV_6204,TH_409,SC_726,2023-06-11,12:30:00,437.7,177,,
SH_9063,MV_226,TH_367,SC_819,2023-04-16,15:45:00,271.95,196,,
SH_9064,MV_9621,TH_138,SC_718,2025-06-23,20:15:00,207.31,104,,
SH_9065,MV_1858,TH_429,SC_124,2023-02-27,20:15:00,150.4,177,,
SH_9066,MV_7614,TH_389,SC_81,2023-01-17,12:30:00,444.06,168,,
SH_9067,MV_1002,TH_69,SC_943,2023-08-28,17:15:00,446.87,181,,
SH_9068,MV_1314,TH_436,SC_640,2024-06-26,15:45:00,466.84,101,,
SH_9069,MV_7261,TH_415,SC_818,2023-11-18,18:15:00,355.86,148,,
SH_9070,MV_6073,TH_273,SC_732,2023-08-25,16:15:00,205.49,59,,
SH_9071,MV_8185,TH_153,SC_797,2025-09-16,16:30:00,236.94,138,,
SH_9072,MV_8454,TH_395,SC_740,2023-04-14,15:30:00,324.31,146,,
SH_9073,MV_1146,TH_25,SC_14,2024-01-29,19:15:00,271.82,86,,
SH_9074,MV_8973,TH_309,SC_736,2025-03-12,21:00:00,235.68,85,,
SH_9075,MV_710,TH_90,SC_303,2023-10-28,17:00:00,431.65,122,,
SH_9076,MV_3177,TH_153,SC_785,2025-02-22,18:00:00,314.92,58,,
SH_9077,MV_6690,TH_167,SC_880,2025-05-21,15:45:00,376.05,61,,
SH_9078,MV_1684,TH_86,SC_654,2024-02-24,17:15:00,383.9,58,,
SH_9079,MV_5148,TH_460,SC_899,2024-07-08,11:15:00,251.81,183,,
SH_9080,MV_1014,TH_280,SC_844,2025-07-09,18:30:00,191.44,194,,
SH_9081,MV_6824,TH_54,SC_501,2024-05-26,21:00:00,494.48,133,,
SH_9082,MV_63,TH_257,SC_766,2025-02-01,17:00:00,497.41,69,,
SH_9083,MV_4068,TH_26,SC_656,2025-11-23,19:30:00,472.26,170,,
SH_9084,MV_5927,TH_223,SC_340,2024-03-28,20:15:00,493.27,58,,
SH_9085,MV_3830,TH_206,SC_196,2023-01-26,13:30:00,327.16,128,,
SH_9086,MV_3705,TH_427,SC_331,2024-03-13,14:15:00,474.53,67,,
SH_9087,MV_3165,TH_339,SC_763,2023-02-02,14:30:00,256,76,,
SH_9088,MV_3044,TH_162,SC_681,2025-07-09,12:30:00,424.84,181,,
SH_9089,MV_1932,TH_340,SC_115,2025-05-08,18:30:00,435.84,149,,
SH_9090,MV_8421,TH_491,SC_298,2024-07-06,12:30:00,314.03,164,,
SH_9091,MV_5749,TH_54,SC_749,2025-05-10,15:30:00,206.94,189,,
SH_9092,MV_4204,TH_142,SC_570,2025-12-23,20:45:00,328.25,113,,
SH_9093,MV_3027,TH_432,SC_806,2025-06-10,19:15:00,179.49,84,,
SH_9094,MV_8903,TH_450,SC_639,2025-08-20,10:00:00,311.59,144,,
SH_9095,MV_6491,TH_418,SC_409,2025-11-03,17:00:00,340.65,127,,
