seat_id,booking_id,screen_id,seat_number,seat_type,charges,status,,
ST_7251,BK_7390,SC_139,C19,Regular,10,Booked,,
ST_7252,BK_8158,SC_419,A13,Regular,10,Reserved,,
ST_7253,BK_1106,SC_610,E2,Regular,10,Available,,
ST_7254,BK_910,SC_948,B5,Regular,10,Booked,,
ST_7255,BK_9794,SC_84,B16,Regular,10,Available,,
ST_7256,BK_6166,SC_557,A19,Regular,10,Booked,,
ST_7257,BK_3147,SC_402,A15,Regular,10,Reserved,,
ST_7258,BK_4530,SC_469,D6,Regular,10,Booked,,
ST_7259,BK_881,SC_847,A16,Regular,10,Booked,,
ST_7260,BK_2028,SC_104,E14,Regular,10,Reserved,,
ST_7261,BK_2080,SC_537,B7,VIP,50,Available,,
ST_7262,BK_8692,SC_193,D5,Regular,10,Booked,,
ST_7263,BK_3538,SC_903,D7,Regular,10,Booked,,
ST_7264,BK_1645,SC_681,D6,VIP,50,Booked,,
ST_7265,BK_9616,SC_290,E18,Regular,10,Booked,,
ST_7266,BK_9330,SC_756,A20,Premium,25,Booked,,
ST_7267,BK_7946,SC_634,B1,Regular,10,Booked,,
ST_7268,BK_1,SC_441,C15,Regular,10,Booked,,
ST_7269,BK_9150,SC_784,E20,Premium,25,Booked,,
ST_7270,BK_6011,SC_991,A12,Regular,10,Booked,,
ST_7271,BK_7729,SC_848,E17,Regular,10,Booked,,
ST_7272,BK_6817,SC_733,A15,Regular,10,Booked,,
ST_7273,BK_1782,SC_81,C13,Regular,10,Booked,,
ST_7274,BK_4449,SC_296,A20,Premium,25,Booked,,
ST_7275,BK_1463,SC_131,E5,Premium,25,Booked,,
ST_7276,BK_2686,SC_335,C4,Regular,10,Available,,
ST_7277,BK_7044,SC_369,B16,Regular,10,Booked,,
ST_7278,BK_1152,SC_382,A18,Regular,10,Booked,,
ST_7279,BK_1659,SC_537,D5,Regular,10,Reserved,,
ST_7280,BK_1363,SC_130,B18,Premium,25,Booked,,
ST_7281,BK_4246,SC_384,E6,Regular,10,Booked,,
ST_7282,BK_105,SC_810,C1,Regular,10,Booked,,
ST_7283,BK_3581,SC_306,E15,Regular,10,Booked,,
ST_7284,BK_4250,SC_423,D17,Regular,10,Reserved,,
ST_7285,BK_6899,SC_5,B12,VIP,50,Available,,
ST_7286,BK_5620,SC_285,B3,Premium,25,Reserved,,
ST_7287,BK_5305,SC_960,E9,Premium,25,Booked,,
ST_7288,BK_3145,SC_483,E9,Regular,10,Booked,,
ST_7289,BK_1008,SC_951,B8,Regular,10,Booked,,
ST_7290,BK_7915,SC_723,E7,VIP,50,Booked,,
ST_7291,BK_5129,SC_448,A12,Premium,25,Available,,
ST_7292,BK_7414,SC_801,D7,Regular,10,Booked,,
ST_7293,BK_5778,SC_136,E16,Regular,10,Reserved,,
ST_7294,BK_8035,SC_121,B17,Regular,10,Booked,,
ST_7295,BK_7236,SC_240,D8,Regular,10,Booked,,
ST_7296,BK_8069,SC_330,E7,Regular,10,Booked,,
ST_7297,BK_6540,SC_606,A8,Regular,10,Booked,,
ST_7298,BK_1940,SC_216,D13,Regular,10,Booked,,
ST_7299,BK_7807,SC_495,A8,Regular,10,Booked,,
ST_7300,BK_9488,SC_679,B4,Regular,10,Booked,,
ST_7301,BK_5382,SC_437,A3,Regular,10,Booked,,
ST_7302,BK_8584,SC_714,E13,Regular,10,Booked,,
ST_7303,BK_1086,SC_344,C17,Premium,25,Booked,,
ST_7304,BK_5510,SC_411,C15,Regular,10,Booked,,
ST_7305,BK_6608,SC_46,A4,Premium,25,Reserved,,
ST_7306,BK_2173,SC_591,E8,Regular,10,Reserved,,
ST_7307,BK_7674,SC_563,C20,Regular,10,Booked,,
ST_7308,BK_2595,SC_721,D16,Premium,25,Available,,
ST_7309,BK_5444,SC_432,E6,Regular,10,Booked,,
ST_7310,BK_3911,SC_111,B7,Premium,25,Booked,,
ST_7311,BK_185,SC_453,D9,Regular,10,Booked,,
ST_7312,BK_3125,SC_402,C13,Regular,10,Booked,,
ST_7313,BK_5348,SC_879,A14,Regular,10,Booked,,
ST_7314,BK_7388,SC_936,C20,Premium,25,Booked,,
ST_7315,BK_4971,SC_664,C4,Premium,25,Booked,,
ST_7316,BK_9731,SC_136,E2,Premium,25,Booked,,
ST_7317,BK_7109,SC_747,C20,Regular,10,Available,,
ST_7318,BK_8916,SC_44,A14,Regular,10,Booked,,
ST_7319,BK_8346,SC_36,C5,Premium,25,Reserved,,
ST_7320,BK_7129,SC_399,B13,Regular,10,Booked,,
ST_7321,BK_7569,SC_291,A1,Regular,10,Booked,,
ST_7322,BK_8155,SC_16,E7,Premium,25,Booked,,
ST_7323,BK_2244,SC_580,A17,Regular,10,Booked,,
ST_7324,BK_2659,SC_684,D3,Regular,10,Reserved,,
ST_7325,BK_6524,SC_862,C8,VIP,50,Booked,,
ST_7326,BK_5265,SC_533,D11,Regular,10,Booked,,
ST_7327,BK_5909,SC_847,B12,VIP,50,Booked,,
ST_7328,BK_4354,SC_863,E11,Regular,10,Booked,,
ST_7329,BK_8503,SC_998,A14,Regular,10,Booked,,
ST_7330,BK_8876,SC_139,C9,Regular,10,Available,,
ST_7331,BK_2100,SC_24,B12,Regular,10,Booked,,
ST_7332,BK_2416,SC_477,C16,Regular,10,Booked,,
ST_7333,BK_7818,SC_463,C8,Regular,10,Booked,,
ST_7334,BK_311,SC_195,E19,Regular,10,Booked,,
ST_7335,BK_8171,SC_313,B20,Regular,10,Booked,,
ST_7336,BK_4254,SC_275,A10,Regular,10,Available,,
ST_7337,BK_8852,SC_484,C12,Regular,10,Booked,,
ST_7338,BK_4103,SC_760,C12,Regular,10,Available,,
ST_7339,BK_8984,SC_140,E3,Regular,10,Booked,,
ST_7340,BK_788,SC_680,A3,VIP,50,Available,,
ST_7341,BK_3821,SC_551,B7,VIP,50,Booked,,
ST_7342,BK_2566,SC_468,D2,Premium,25,Available,,
ST_7343,BK_5589,SC_360,B17,Premium,25,Booked,,
ST_7344,BK_3730,SC_882,E15,Premium,25,Available,,
ST_7345,BK_2381,SC_315,B5,Regular,10,Available,,
ST_7346,BK_2952,SC_169,C10,Regular,10,Booked,,
ST_7347,BK_8375,SC_238,B20,Regular,10,Booked,,
ST_7348,BK_1494,SC_111,D5,Regular,10,Available,,
ST_7349,BK_4528,SC_884,B18,Regular,10,Booked,,
ST_7350,BK_8886,SC_240,A2,Regular,10,Booked,,
ST_7351,BK_4773,SC_168,D15,Regular,10,Booked,,
ST_7352,BK_5157,SC_520,B20,Regular,10,Booked,,
ST_7353,BK_5760,SC_698,C16,Premium,25,Booked,,
ST_7354,BK_2602,SC_294,C11,VIP,50,Available,,
ST_7355,BK_8049,SC_346,B11,Regular,10,Available,,
ST_7356,BK_8965,SC_802,C18,Regular,10,Booked,,
ST_7357,BK_3488,SC_828,A5,Premium,25,Booked,,
ST_7358,BK_6620,SC_830,C4,Regular,10,Booked,,
ST_7359,BK_6452,SC_572,C2,Regular,10,Booked,,
ST_7360,BK_2293,SC_968,E2,Regular,10,Booked,,
ST_7361,BK_7061,SC_378,C4,Premium,25,Booked,,
ST_7362,BK_9714,SC_846,E7,Regular,10,Available,,
ST_7363,BK_6552,SC_134,A3,Regular,10,Booked,,
ST_7364,BK_8801,SC_7,C18,VIP,50,Booked,,
ST_7365,BK_8889,SC_956,B20,Premium,25,Booked,,
ST_7366,BK_3211,SC_498,A8,Premium,25,Booked,,
ST_7367,BK_2324,SC_30,E15,Premium,25,Booked,,
ST_7368,BK_1317,SC_814,A18,Regular,10,Booked,,
ST_7369,BK_3932,SC_674,E6,Regular,10,Booked,,
ST_7370,BK_3917,SC_167,A16,Premium,25,Available,,
ST_7371,BK_1566,SC_354,E20,Regular,10,Available,,
ST_7372,BK_7414,SC_707,E11,Regular,10,Available,,
ST_7373,BK_8100,SC_577,D11,Premium,25,Booked,,
ST_7374,BK_1540,SC_267,A18,Regular,10,Available,,
ST_7375,BK_9894,SC_45,B5,Premium,25,Available,,
ST_7376,BK_9440,SC_204,D3,Premium,25,Booked,,
ST_7377,BK_1407,SC_171,C1,Regular,10,Available,,
ST_7378,BK_8606,SC_13,B12,VIP,50,Booked,,
ST_7379,BK_9416,SC_908,B14,Premium,25,Available,,
ST_7380,BK_2205,SC_178,D15,Regular,10,Available,,
ST_7381,BK_9879,SC_467,D14,Premium,25,Booked,,
ST_7382,BK_6159,SC_429,A17,Regular,10,Booked,,
ST_7383,BK_8528,SC_7,D4,Regular,10,Booked,,
ST_7384,BK_8199,SC_845,B8,Regular,10,Booked,,
ST_7385,BK_1313,SC_852,C12,Regular,10,Available,,
ST_7386,BK_2897,SC_619,A11,Regular,10,Available,,
ST_7387,BK_7517,SC_665,E2,Regular,10,Available,,
ST_7388,BK_2845,SC_454,D13,Regular,10,Available,,
ST_7389,BK_4301,SC_308,D4,VIP,50,Booked,,
ST_7390,BK_5722,SC_180,C20,Premium,25,Booked,,
ST_7391,BK_4374,SC_286,A8,Premium,25,Booked,,
ST_7392,BK_6345,SC_649,D5,Regular,10,Booked,,
ST_7393,BK_5510,SC_953,C14,Regular,10,Booked,,
ST_7394,BK_8938,SC_95,D2,Regular,10,Booked,,
ST_7395,BK_5003,SC_807,E4,Regular,10,Booked,,
ST_7396,BK_7626,SC_155,A20,Regular,10,Booked,,
ST_7397,BK_5884,SC_525,D11,Regular,10,Booked,,
ST_7398,BK_3057,SC_699,E2,Regular,10,Booked,,
ST_7399,BK_4425,SC_394,C16,Regular,10,Booked,,
ST_7400,BK_7392,SC_969,B1,Regular,10,Booked,,
ST_7401,BK_6883,SC_194,B20,Regular,10,Booked,,
ST_7402,BK_991,SC_225,B9,Premium,25,Booked,,
ST_7403,BK_38,SC_870,A12,Regular,10,Booked,,
ST_7404,BK_748,SC_42,D12,Regular,10,Available,,
ST_7405,BK_3449,SC_970,E14,Premium,25,Booked,,
ST_7406,BK_9486,SC_202,E13,Regular,10,Booked,,
ST_7407,BK_978,SC_544,B16,Premium,25,Booked,,
ST_7408,BK_570,SC_355,D20,Regular,10,Booked,,
ST_7409,BK_5758,SC_955,E15,Regular,10,Booked,,
ST_7410,BK_383,SC_724,D10,Regular,10,Booked,,
ST_7411,BK_9498,SC_504,A19,Premium,25,Booked,,
ST_7412,BK_8196,SC_609,B2,Premium,25,Available,,
ST_7413,BK_396,SC_38,E7,Regular,10,Booked,,
ST_7414,BK_6775,SC_835,E18,Regular,10,Available,,
ST_7415,BK_7291,SC_640,E12,Regular,10,Available,,
ST_7416,BK_9349,SC_690,C9,Regular,10,Booked,,
ST_7417,BK_5370,SC_724,E18,VIP,50,Booked,,
ST_7418,BK_6240,SC_282,C10,Regular,10,Booked,,
ST_7419,BK_3564,SC_64,E4,Premium,25,Booked,,
ST_7420,BK_5179,SC_59,D2,Premium,25,Available,,
ST_7421,BK_7134,SC_941,C11,Regular,10,Booked,,
ST_7422,BK_1944,SC_870,B13,Regular,10,Booked,,
ST_7423,BK_8097,SC_681,A14,Regular,10,Booked,,
ST_7424,BK_1880,SC_618,B20,VIP,50,Reserved,,
ST_7425,BK_2478,SC_42,A10,Regular,10,Reserved,,
ST_7426,BK_1927,SC_607,C5,Premium,25,Booked,,
ST_7427,BK_4132,SC_551,A16,Regular,10,Reserved,,
ST_7428,BK_8287,SC_351,A9,Premium,25,Booked,,
ST_7429,BK_206,SC_988,B11,Regular,10,Available,,
ST_7430,BK_803,SC_552,E3,Regular,10,Booked,,
ST_7431,BK_8698,SC_858,A5,Regular,10,Booked,,
ST_7432,BK_8541,SC_597,E2,Premium,25,Booked,,
ST_7433,BK_7137,SC_619,A10,Regular,10,Available,,
ST_7434,BK_7219,SC_972,A14,Premium,25,Booked,,
ST_7435,BK_6268,SC_827,B3,Regular,10,Booked,,
ST_7436,BK_9164,SC_800,A4,Premium,25,Booked,,
ST_7437,BK_8511,SC_427,D8,Regular,10,Booked,,
ST_7438,BK_7527,SC_51,B8,VIP,50,Booked,,
ST_7439,BK_3103,SC_814,C1,Regular,10,Available,,
ST_7440,BK_4020,SC_260,A14,Regular,10,Booked,,
ST_7441,BK_9862,SC_442,C2,Regular,10,Booked,,
ST_7442,BK_4619,SC_774,A13,VIP,50,Booked,,
ST_7443,BK_3655,SC_306,A8,Premium,25,Booked,,
ST_7444,BK_4875,SC_836,A16,Regular,10,Available,,
ST_7445,BK_9458,SC_57,C3,Regular,10,Booked,,
ST_7446,BK_4823,SC_506,D11,Regular,10,Available,,
ST_7447,BK_5890,SC_168,B3,Regular,10,Available,,
ST_7448,BK_4188,SC_730,E12,Regular,10,Booked,,
ST_7449,BK_1477,SC_245,B12,Premium,25,Booked,,
ST_7450,BK_8184,SC_189,E13,Premium,25,Available,,
ST_7451,BK_2398,SC_366,A17,VIP,50,Booked,,
ST_7452,BK_2650,SC_485,A8,Regular,10,Booked,,
ST_7453,BK_6331,SC_242,D15,Regular,10,Booked,,
ST_7454,BK_5710,SC_742,E9,VIP,50,Available,,
ST_7455,BK_7915,SC_409,B3,Regular,10,Available,,
ST_7456,BK_6148,SC_386,D1,Regular,10,Booked,,
ST_7457,BK_330,SC_852,E19,Premium,25,Booked,,
ST_7458,BK_9280,SC_295,A1,Regular,10,Reserved,,
ST_7459,BK_7857,SC_537,B9,Regular,10,Booked,,
ST_7460,BK_458,SC_219,C7,Regular,10,Booked,,
ST_7461,BK_7794,SC_386,D16,Regular,10,Available,,
ST_7462,BK_5824,SC_664,A4,Regular,10,Booked,,
ST_7463,BK_6223,SC_938,B11,Regular,10,Booked,,
ST_7464,BK_844,SC_739,E7,Regular,10,Booked,,
ST_7465,BK_5213,SC_268,C17,Premium,25,Booked,,
ST_7466,BK_2223,SC_298,D14,VIP,50,Available,,
ST_7467,BK_6846,SC_917,E8,Premium,25,Booked,,
ST_7468,BK_7913,SC_353,C14,Premium,25,Booked,,
ST_7469,BK_6630,SC_652,D9,Regular,10,Available,,
ST_7470,BK_6442,SC_83,C8,Premium,25,Reserved,,
ST_7471,BK_5256,SC_660,C11,Regular,10,Booked,,
ST_7472,BK_4100,SC_54,A20,Premium,25,Reserved,,
ST_7473,BK_918,SC_989,B17,Regular,10,Available,,
ST_7474,BK_4460,SC_385,B3,Regular,10,Booked,,
ST_7475,BK_7090,SC_585,B4,Premium,25,Booked,,
ST_7476,BK_4876,SC_289,D3,Regular,10,Reserved,,
ST_7477,BK_8445,SC_656,E10,Regular,10,Booked,,
ST_7478,BK_4139,SC_375,E5,Regular,10,Reserved,,
ST_7479,BK_6410,SC_550,B2,VIP,50,Reserved,,
ST_7480,BK_2762,SC_367,B13,Regular,10,Booked,,
ST_7481,BK_707,SC_336,B18,Regular,10,Booked,,
ST_7482,BK_3022,SC_315,A15,Premium,25,Reserved,,
ST_7483,BK_7881,SC_77,D12,Regular,10,Booked,,
ST_7484,BK_519,SC_843,D15,Regular,10,Booked,,
ST_7485,BK_3171,SC_584,A1,Premium,25,Available,,
ST_7486,BK_9183,SC_687,E10,Regular,10,Booked,,
ST_7487,BK_1961,SC_444,E18,Regular,10,Booked,,
ST_7488,BK_5775,SC_553,D10,Premium,25,Booked,,
ST_7489,BK_9445,SC_299,E15,Premium,25,Booked,,
ST_7490,BK_1059,SC_862,E11,Regular,10,Available,,
ST_7491,BK_2625,SC_592,C7,VIP,50,Booked,,
ST_7492,BK_291,SC_527,D19,Regular,10,Booked,,
ST_7493,BK_7374,SC_704,E16,Premium,25,Reserved,,
ST_7494,BK_2965,SC_666,D4,Premium,25,Booked,,
ST_7495,BK_2948,SC_844,B2,Regular,10,Booked,,
ST_7496,BK_9888,SC_870,B7,VIP,50,Booked,,
ST_7497,BK_4490,SC_927,D15,Regular,10,Booked,,
ST_7498,BK_4655,SC_386,E16,Regular,10,Booked,,
ST_7499,BK_896,SC_807,B12,Regular,10,Booked,,
ST_7500,BK_4120,SC_445,E12,Premium,25,Booked,,
ST_7501,BK_9514,SC_254,B20,VIP,50,Booked,,
ST_7502,BK_8999,SC_818,E7,Regular,10,Booked,,
ST_7503,BK_2989,SC_673,C6,Premium,25,Booked,,
ST_7504,BK_7809,SC_599,C8,VIP,50,Booked,,
ST_7505,BK_4562,SC_205,C2,Regular,10,Available,,
ST_7506,BK_2834,SC_662,C2,Regular,10,Booked,,
ST_7507,BK_3299,SC_250,D13,Regular,10,Booked,,
ST_7508,BK_6233,SC_225,D9,Regular,10,Reserved,,
ST_7509,BK_9030,SC_4,C12,Premium,25,Booked,,
ST_7510,BK_4245,SC_880,C10,VIP,50,Reserved,,
ST_7511,BK_2375,SC_286,D6,Regular,10,Booked,,
ST_7512,BK_6355,SC_275,A10,Regular,10,Available,,
ST_7513,BK_1668,SC_6,B17,Premium,25,Booked,,
ST_7514,BK_3616,SC_892,D18,Premium,25,Booked,,
ST_7515,BK_4845,SC_814,E17,Regular,10,Booked,,
ST_7516,BK_8240,SC_13,D8,VIP,50,Booked,,
ST_7517,BK_7833,SC_253,E13,Regular,10,Booked,,
ST_7518,BK_9044,SC_209,D8,Regular,10,Available,,
ST_7519,BK_8944,SC_595,C1,Regular,10,Booked,,
ST_7520,BK_6374,SC_47,A10,Premium,25,Booked,,
ST_7521,BK_2751,SC_957,A11,Regular,10,Booked,,
ST_7522,BK_7594,SC_25,D13,VIP,50,Booked,,
ST_7523,BK_452,SC_677,B2,Premium,25,Booked,,
ST_7524,BK_1278,SC_530,D16,VIP,50,Booked,,
ST_7525,BK_7245,SC_958,A8,Regular,10,Booked,,
ST_7526,BK_4382,SC_157,A19,Regular,10,Booked,,
ST_7527,BK_8935,SC_112,D15,Regular,10,Booked,,
ST_7528,BK_9297,SC_817,D17,Regular,10,Reserved,,
ST_7529,BK_856,SC_787,E10,Regular,10,Reserved,,
ST_7530,BK_2624,SC_992,D19,Premium,25,Booked,,
ST_7531,BK_9560,SC_575,C19,Regular,10,Booked,,
ST_7532,BK_6250,SC_948,A17,Regular,10,Booked,,
ST_7533,BK_4397,SC_470,B12,VIP,50,Booked,,
ST_7534,BK_683,SC_823,A12,VIP,50,Booked,,
ST_7535,BK_260,SC_939,D15,Regular,10,Booked,,
ST_7536,BK_9332,SC_776,A18,Regular,10,Available,,
ST_7537,BK_1397,SC_165,C14,Premium,25,Booked,,
ST_7538,BK_6211,SC_878,A12,Premium,25,Available,,
ST_7539,BK_453,SC_737,C2,Regular,10,Booked,,
ST_7540,BK_1060,SC_989,D8,Regular,10,Available,,
ST_7541,BK_5007,SC_924,C9,VIP,50,Available,,
ST_7542,BK_5110,SC_935,A16,Regular,10,Booked,,
ST_7543,BK_986,SC_924,E14,Regular,10,Booked,,
ST_7544,BK_520,SC_261,D15,VIP,50,Booked,,
ST_7545,BK_7248,SC_723,E11,Premium,25,Booked,,
ST_7546,BK_9780,SC_575,B18,Premium,25,Booked,,
ST_7547,BK_2672,SC_979,C14,Regular,10,Booked,,
ST_7548,BK_5875,SC_572,B16,Premium,25,Available,,
ST_7549,BK_2344,SC_383,E15,VIP,50,Booked,,
ST_7550,BK_2793,SC_117,B18,Premium,25,Available,,
ST_7551,BK_2034,SC_46,D15,Premium,25,Booked,,
ST_7552,BK_2829,SC_936,C5,Regular,10,Booked,,
ST_7553,BK_5138,SC_353,B9,VIP,50,Booked,,
ST_7554,BK_2801,SC_298,D14,Premium,25,Available,,
ST_7555,BK_5334,SC_920,B2,Regular,10,Booked,,
ST_7556,BK_4264,SC_279,A15,Regular,10,Available,,
ST_7557,BK_1644,SC_731,C1,Regular,10,Booked,,
ST_7558,BK_6537,SC_663,E16,Regular,10,Booked,,
ST_7559,BK_9724,SC_945,A4,Regular,10,Booked,,
ST_7560,BK_169,SC_613,D11,Regular,10,Available,,
ST_7561,BK_2595,SC_971,E17,Regular,10,Reserved,,
ST_7562,BK_5349,SC_714,D18,Regular,10,Available,,
ST_7563,BK_7580,SC_287,A18,Regular,10,Booked,,
ST_7564,BK_8136,SC_1000,D7,Regular,10,Available,,
ST_7565,BK_9657,SC_542,D12,Regular,10,Booked,,
ST_7566,BK_4484,SC_965,C16,Regular,10,Booked,,
ST_7567,BK_1958,SC_302,B4,Regular,10,Booked,,
ST_7568,BK_3092,SC_978,E17,Regular,10,Reserved,,
ST_7569,BK_9163,SC_801,E19,Premium,25,Available,,
ST_7570,BK_5952,SC_769,D2,Regular,10,Booked,,
ST_7571,BK_3985,SC_172,E16,Regular,10,Booked,,
ST_7572,BK_61,SC_843,B1,Regular,10,Booked,,
ST_7573,BK_3659,SC_500,C6,Premium,25,Booked,,
ST_7574,BK_7729,SC_96,A1,Premium,25,Booked,,
ST_7575,BK_5485,SC_552,C19,VIP,50,Booked,,
ST_7576,BK_9608,SC_747,D11,Regular,10,Booked,,
ST_7577,BK_4560,SC_533,E19,Regular,10,Booked,,
ST_7578,BK_6491,SC_358,E14,Premium,25,Booked,,
ST_7579,BK_5816,SC_883,A14,Regular,10,Reserved,,
ST_7580,BK_2718,SC_701,C18,Regular,10,Booked,,
ST_7581,BK_6354,SC_699,B2,Regular,10,Booked,,
ST_7582,BK_5542,SC_790,C5,Regular,10,Booked,,
ST_7583,BK_7487,SC_553,B6,VIP,50,Booked,,
ST_7584,BK_4074,SC_82,E12,Regular,10,Available,,
ST_7585,BK_9970,SC_8,B15,Premium,25,Available,,
ST_7586,BK_3370,SC_433,C16,Regular,10,Booked,,
ST_7587,BK_6294,SC_217,C10,VIP,50,Available,,
ST_7588,BK_6987,SC_643,E20,Premium,25,Booked,,
ST_7589,BK_7476,SC_741,D2,Regular,10,Available,,
ST_7590,BK_4654,SC_908,E3,Regular,10,Booked,,
ST_7591,BK_6835,SC_24,E5,Regular,10,Available,,
ST_7592,BK_6134,SC_50,E12,VIP,50,Booked,,
ST_7593,BK_9491,SC_252,E18,Premium,25,Available,,
ST_7594,BK_9603,SC_310,C1,Regular,10,Booked,,
ST_7595,BK_537,SC_696,D11,Regular,10,Available,,
ST_7596,BK_6595,SC_309,C15,Regular,10,Booked,,
ST_7597,BK_6886,SC_517,E17,Premium,25,Available,,
ST_7598,BK_2045,SC_510,E4,Premium,25,Booked,,
ST_7599,BK_4712,SC_182,D14,Regular,10,Booked,,
ST_7600,BK_5492,SC_490,D17,Regular,10,Booked,,
ST_7601,BK_4064,SC_735,C20,Regular,10,Booked,,
ST_7602,BK_5017,SC_76,A15,Regular,10,Booked,,
ST_7603,BK_7608,SC_85,D1,Regular,10,Booked,,
ST_7604,BK_5880,SC_90,E19,Premium,25,Booked,,
ST_7605,BK_5438,SC_84,B4,Regular,10,Booked,,
ST_7606,BK_4770,SC_499,E13,Premium,25,Booked,,
ST_7607,BK_82,SC_1000,E17,VIP,50,Booked,,
ST_7608,BK_5017,SC_513,C6,VIP,50,Booked,,
ST_7609,BK_8929,SC_909,A18,Regular,10,Booked,,
ST_7610,BK_5781,SC_612,A2,Regular,10,Reserved,,
ST_7611,BK_1295,SC_245,C18,Regular,10,Booked,,
ST_7612,BK_5935,SC_877,C10,Premium,25,Reserved,,
ST_7613,BK_3705,SC_904,E16,Premium,25,Booked,,
ST_7614,BK_4020,SC_299,D20,VIP,50,Booked,,
ST_7615,BK_6945,SC_286,B13,Regular,10,Booked,,
ST_7616,BK_9858,SC_829,D10,Regular,10,Booked,,
ST_7617,BK_1693,SC_181,D19,Regular,10,Booked,,
ST_7618,BK_2511,SC_839,B17,Premium,25,Available,,
ST_7619,BK_5598,SC_828,A17,Premium,25,Booked,,
ST_7620,BK_5167,SC_128,C13,Premium,25,Booked,,
ST_7621,BK_4737,SC_284,E6,Premium,25,Booked,,
ST_7622,BK_8501,SC_475,C19,Regular,10,Booked,,
ST_7623,BK_5828,SC_746,B3,Regular,10,Booked,,
ST_7624,BK_9282,SC_607,B18,Premium,25,Booked,,
ST_7625,BK_6558,SC_949,C2,Premium,25,Available,,
ST_7626,BK_9003,SC_890,C12,Regular,10,Booked,,
ST_7627,BK_3362,SC_621,C12,Premium,25,Booked,,
ST_7628,BK_8197,SC_20,E18,Premium,25,Booked,,
ST_7629,BK_8732,SC_751,C10,Regular,10,Available,,
ST_7630,BK_5012,SC_992,D15,Regular,10,Booked,,
ST_7631,BK_7314,SC_713,D8,Regular,10,Booked,,
ST_7632,BK_6768,SC_546,C5,Regular,10,Available,,
ST_7633,BK_8663,SC_129,B14,Regular,10,Reserved,,
ST_7634,BK_4482,SC_391,C16,VIP,50,Booked,,
ST_7635,BK_8549,SC_4,C19,Regular,10,Booked,,
ST_7636,BK_8857,SC_889,B18,Regular,10,Booked,,
ST_7637,BK_4700,SC_626,B9,Regular,10,Booked,,
ST_7638,BK_8083,SC_680,D10,Premium,25,Reserved,,
ST_7639,BK_5891,SC_79,C9,Regular,10,Available,,
ST_7640,BK_6455,SC_675,A5,Premium,25,Booked,,
ST_7641,BK_3699,SC_179,C12,Premium,25,Booked,,
ST_7642,BK_7161,SC_702,D13,Premium,25,Booked,,
ST_7643,BK_6657,SC_166,A16,Regular,10,Booked,,
ST_7644,BK_8760,SC_234,C18,Regular,10,Booked,,
ST_7645,BK_4884,SC_92,B15,Regular,10,Booked,,
ST_7646,BK_3206,SC_285,A20,Premium,25,Booked,,
ST_7647,BK_5568,SC_625,A3,Regular,10,Booked,,
ST_7648,BK_6065,SC_545,E19,Premium,25,Available,,
ST_7649,BK_7363,SC_279,A13,Regular,10,Booked,,
ST_7650,BK_5209,SC_632,D10,Regular,10,Booked,,
ST_7651,BK_4140,SC_414,D3,Regular,10,Booked,,
ST_7652,BK_2765,SC_768,A3,Regular,10,Booked,,
ST_7653,BK_4848,SC_846,B5,Regular,10,Available,,
ST_7654,BK_930,SC_454,E15,Regular,10,Booked,,
ST_7655,BK_8577,SC_100,C9,Regular,10,Booked,,
ST_7656,BK_5934,SC_47,A6,Premium,25,Booked,,
ST_7657,BK_3687,SC_807,D13,Regular,10,Booked,,
ST_7658,BK_3722,SC_444,E19,Regular,10,Booked,,
ST_7659,BK_3802,SC_158,A19,Regular,10,Booked,,
ST_7660,BK_6760,SC_650,D6,Premium,25,Booked,,
ST_7661,BK_2410,SC_818,B12,VIP,50,Booked,,
ST_7662,BK_3415,SC_991,B5,Premium,25,Booked,,
ST_7663,BK_3550,SC_254,C16,Regular,10,Booked,,
ST_7664,BK_687,SC_604,B5,Regular,10,Available,,
ST_7665,BK_5088,SC_234,B11,Regular,10,Available,,
ST_7666,BK_9921,SC_445,D19,Regular,10,Booked,,
ST_7667,BK_4589,SC_240,D12,Regular,10,Booked,,
ST_7668,BK_6124,SC_786,D1,Regular,10,Booked,,
ST_7669,BK_2894,SC_809,D13,Regular,10,Booked,,
ST_7670,BK_4188,SC_162,E20,Regular,10,Reserved,,
ST_7671,BK_2942,SC_467,A9,Regular,10,Booked,,
ST_7672,BK_1101,SC_671,E10,Regular,10,Available,,
ST_7673,BK_382,SC_918,A12,Regular,10,Available,,
ST_7674,BK_9331,SC_596,B11,Premium,25,Booked,,
ST_7675,BK_3706,SC_177,D3,Regular,10,Booked,,
ST_7676,BK_2819,SC_731,D7,VIP,50,Reserved,,
ST_7677,BK_5993,SC_312,C19,Regular,10,Booked,,
ST_7678,BK_7585,SC_640,D11,Premium,25,Booked,,
ST_7679,BK_1370,SC_264,A19,Regular,10,Reserved,,
ST_7680,BK_392,SC_289,E2,Regular,10,Booked,,
ST_7681,BK_4558,SC_4,E15,Premium,25,Booked,,
ST_7682,BK_2674,SC_169,E3,Regular,10,Reserved,,
ST_7683,BK_257,SC_598,D5,Premium,25,Booked,,
ST_7684,BK_3230,SC_104,A6,Regular,10,Booked,,
ST_7685,BK_1779,SC_667,C8,Premium,25,Available,,
ST_7686,BK_4087,SC_941,E18,Regular,10,Booked,,
ST_7687,BK_2912,SC_929,C9,Premium,25,Booked,,
ST_7688,BK_5297,SC_938,B5,Regular,10,Booked,,
ST_7689,BK_3119,SC_937,A17,VIP,50,Available,,
